날짜,총거래물량,총거래물량_예측
2021-04-07,363848.0,605065.0
2021-04-08,486283.27,616943.5
2021-04-09,449479.03,601745.56
2021-04-10,111603.94,607019.06
2021-04-11,257875.8525,591576.8
2021-04-12,404147.765,606427.8
2021-04-13,348811.73000000004,574016.06
2021-04-14,356103.4575,569788.1
2021-04-15,345162.43,574403.44
2021-04-16,427144.24,571258.94
2021-04-17,337518.7125,562460.7
2021-04-18,381742.59625,556590.1
2021-04-19,425966.48,561237.1
2021-04-20,720959.28,559049.0
2021-04-21,493750.88,550333.7
2021-04-22,399014.31,563997.8
2021-04-23,647715.0,569099.94
2021-04-24,339321.5425,578911.06
2021-04-25,326082.27125,591823.56
2021-04-26,312843.0,605197.9
2021-04-27,715507.0,615688.8
2021-04-28,660476.08,624444.5
2021-04-29,526441.0,638650.7
2021-04-30,520487.72,653199.94
2021-05-01,118700.0,660609.5
2021-05-02,278623.5,660871.0
2021-05-03,438547.0,651209.56
2021-05-04,800468.6,672550.2
2021-05-05,689424.0,655290.5
2021-05-06,678127.0,655166.5
2021-05-07,981408.16,663829.44
2021-05-08,759632.0,659296.6
2021-05-09,794056.48,639953.75
2021-05-10,828480.96,648500.75
2021-05-11,768792.0,628686.56
2021-05-12,887311.0,634964.56
2021-05-13,813033.0,638696.06
2021-05-14,905033.08,651419.75
2021-05-15,398153.0,663421.0
2021-05-16,446234.0,678051.4
2021-05-17,494315.0,687799.5
2021-05-18,722959.0,695573.25
2021-05-19,916019.64,710799.4
2021-05-20,608450.0,719772.06
2021-05-21,487532.0,733773.94
2021-05-22,201771.0,743156.5
2021-05-23,446477.5,751836.9
2021-05-24,691184.0,755025.8
2021-05-25,811536.0,765552.25
2021-05-26,890292.0,762397.75
2021-05-27,1025099.0,770176.94
2021-05-28,801971.0,753524.5
2021-05-29,797198.36,767214.3
2021-05-30,804016.1799999999,757940.0
2021-05-31,810834.0,771105.94
2021-06-01,782972.0,758378.7
2021-06-02,660066.0,770738.56
2021-06-03,1005925.0,764095.44
2021-06-04,918497.0,766162.06
2021-06-05,420744.0,768456.3
2021-06-06,566367.0,773645.4
2021-06-07,711990.0,781030.7
2021-06-08,909902.0,789481.25
2021-06-09,1034771.16,807889.75
2021-06-10,951728.0,825841.6
2021-06-11,709839.0,843930.2
2021-06-12,218990.0,831361.3
2021-06-13,574372.5,833942.56
2021-06-14,929755.0,817302.06
2021-06-15,846335.0,832256.75
2021-06-16,614242.0,830458.3
2021-06-17,1045989.0,852603.0
2021-06-18,718245.0,840414.4
2021-06-19,394158.0,843139.94
2021-06-20,744533.0,843809.4
2021-06-21,1094908.0,863427.94
2021-06-22,1264240.0,878574.56
2021-06-23,1030666.0,893102.94
2021-06-24,1008111.0,889006.1
2021-06-25,794019.0,895219.2
2021-06-26,947439.0,900681.94
2021-06-27,888589.5,907312.25
2021-06-28,829740.0,909643.25
2021-06-29,945570.0,907625.3
2021-06-30,794288.0,914746.8
2021-07-01,919445.0,914922.3
2021-07-02,838097.0,933232.56
2021-07-03,722855.0,938340.9
2021-07-04,815032.3200000001,928802.4
2021-07-05,907209.64,940198.4
2021-07-06,1128590.0,905722.2
2021-07-07,1061453.0,896805.9
2021-07-08,934706.0,873000.6
2021-07-09,528314.0,865064.2
2021-07-10,901459.0,858844.5
2021-07-11,792362.125,852839.06
2021-07-12,683265.25,856707.94
2021-07-13,783623.0,853449.75
2021-07-14,975104.25,861182.0
2021-07-15,665387.0,864254.3
2021-07-16,567232.0,873042.4
2021-07-17,340329.0,878255.3
2021-07-18,552184.5,889588.5
2021-07-19,764040.0,889289.44
2021-07-20,742265.0,892610.7
2021-07-21,778819.0,894190.5
2021-07-22,872539.0,906003.25
2021-07-23,722203.0,923514.3
2021-07-24,555563.0,949163.7
2021-07-25,591660.0,961406.3
2021-07-26,627757.0,983600.7
