날짜,산지,품종,도매지역,총거래물량
2023-12-07,대전,가을배추,대전,128.0
2023-12-07,부산,가을배추,부산,145090.11000000002
2023-12-07,서울,가을배추,광주,207368.0
2023-12-07,서울,가을배추,대전,2948.0
2023-12-07,서울,가을배추,부산,966.0
2023-12-07,인천,봄배추,광주,98400.0
2023-12-07,전남,가을배추,광주,589759.0
2023-12-07,전남,가을배추,대구,1137792.0
2023-12-07,전남,가을배추,대전,722568.0
2023-12-07,전남,가을배추,부산,86865.5
2023-12-07,전남,가을배추,서울,5938692.0
2023-12-07,전남,고냉지배추,부산,38993.28
2023-12-07,전남,봄배추,광주,204400.0
2023-12-07,전남,월동배추,광주,390913.0
2023-12-07,전북,가을배추,광주,35132.0
2023-12-07,전북,가을배추,대전,75200.0
2023-12-07,전북,가을배추,부산,15258.8
2023-12-07,전북,가을배추,서울,128304.0
2023-12-07,충남,가을배추,광주,410400.0
2023-12-07,충남,가을배추,대전,67960.0
2023-12-07,충남,가을배추,서울,3240.0
2023-12-07,충남,봄배추,광주,85100.0
2023-12-07,충북,가을배추,대전,60460.0
2023-12-07,충북,가을배추,서울,9088.0
2023-12-08,강원,가을배추,대구,800.0
2023-12-08,강원,가을배추,대전,13568.0
2023-12-08,강원,가을배추,부산,360908.8
2023-12-08,강원,가을배추,서울,161658.75
2023-12-08,강원,고냉지배추,부산,768.3200000000002
2023-12-08,강원,봄배추,광주,96100.0
2023-12-08,강원,월동배추,광주,98400.0
2023-12-08,경기,가을배추,광주,7296.0
2023-12-08,경기,가을배추,대전,5848.0
2023-12-08,경기,가을배추,부산,421694.4
2023-12-08,경기,가을배추,서울,17416.0
2023-12-08,경기,고냉지배추,부산,5000.0
2023-12-08,경남,가을배추,광주,196500.0
2023-12-08,경남,가을배추,대구,26188.0
2023-12-08,경남,가을배추,부산,138826.25
2023-12-08,경남,가을배추,서울,104.0
2023-12-08,경북,가을배추,대구,64248.0
2023-12-08,경북,가을배추,대전,346.0
2023-12-08,경북,가을배추,부산,372.0
2023-12-08,경북,가을배추,서울,1239.0
2023-12-08,광주,가을배추,광주,324872.0
2023-12-08,광주,가을배추,대구,14592.0
2023-12-08,광주,가을배추,대전,7104.0
2023-12-08,광주,가을배추,부산,24400.0
2023-12-08,광주,봄배추,광주,696000.0
2023-12-08,대구,가을배추,대구,1184.0
2023-12-08,대구,가을배추,부산,1508.0
2023-12-08,부산,가을배추,부산,219236.91
2023-12-08,서울,가을배추,광주,213312.0
2023-12-08,서울,가을배추,대구,96900.0
2023-12-08,서울,가을배추,대전,4352.0
2023-12-08,서울,가을배추,부산,1822.0
2023-12-08,서울,가을배추,서울,144000.0
2023-12-08,전남,가을배추,광주,853096.0
2023-12-08,전남,가을배추,대구,879412.0
2023-12-08,전남,가을배추,대전,966268.0
2023-12-08,전남,가을배추,부산,80608.0
2023-12-08,전남,가을배추,서울,5713563.25
2023-12-08,전남,고냉지배추,부산,35846.31
2023-12-08,전남,봄배추,광주,192600.0
2023-12-08,전남,월동배추,광주,412600.0
2023-12-08,전남,월동배추,대전,19200.0
2023-12-08,전북,가을배추,광주,19508.0
2023-12-08,전북,가을배추,대전,51225.0
2023-12-08,전북,가을배추,부산,10800.0
2023-12-08,충남,가을배추,광주,386496.0
2023-12-08,충남,가을배추,대구,20000.0
2023-12-08,충남,가을배추,대전,45536.0
2023-12-08,충남,가을배추,서울,5954.0
2023-12-08,충남,봄배추,광주,94300.0
2023-12-08,충북,가을배추,대구,20000.0
2023-12-08,충북,가을배추,대전,58764.0
2023-12-08,충북,가을배추,서울,6400.0
2023-12-09,강원,가을배추,대전,14784.0
2023-12-09,강원,가을배추,부산,215750.0
2023-12-09,강원,가을배추,서울,203385.5
2023-12-09,강원,고냉지배추,부산,2601.0
2023-12-09,강원,봄배추,광주,99200.0
2023-12-09,경기,가을배추,대전,652.0
2023-12-09,경기,가을배추,부산,44000.0
2023-12-09,경기,가을배추,서울,9960.0
2023-12-09,경기,고냉지배추,부산,4700.0
2023-12-09,경남,가을배추,광주,103000.0
2023-12-09,경남,가을배추,대구,16260.0
2023-12-09,경남,가을배추,부산,37874.9
2023-12-09,경남,가을배추,서울,80.0
2023-12-09,경남,고냉지배추,부산,8780.8
2023-12-09,경북,가을배추,대구,183656.0
2023-12-09,경북,가을배추,대전,3.0
2023-12-09,경북,가을배추,부산,144.0
2023-12-09,경북,가을배추,서울,6147.0
2023-12-09,경북,고냉지배추,부산,6645.24
2023-12-09,광주,가을배추,광주,258484.0
2023-12-09,광주,가을배추,대전,8064.0
2023-12-09,광주,가을배추,부산,10496.0
2023-12-09,광주,가을배추,서울,115200.0
2023-12-09,광주,봄배추,광주,367300.0
2023-12-09,대구,가을배추,대구,1268.0
2023-12-09,대구,가을배추,부산,1260.0
2023-12-09,부산,가을배추,부산,48886.5
2023-12-09,서울,가을배추,광주,194344.0
2023-12-09,서울,가을배추,대전,2560.0
2023-12-09,서울,가을배추,부산,3905.0
2023-12-09,서울,가을배추,서울,4608.0
2023-12-09,전남,가을배추,광주,738012.0
2023-12-09,전남,가을배추,대구,780020.0
2023-12-09,전남,가을배추,대전,647812.0
2023-12-09,전남,가을배추,부산,82503.0
2023-12-09,전남,가을배추,서울,4571048.0
2023-12-09,전남,고냉지배추,부산,25063.32
2023-12-09,전남,봄배추,광주,188200.0
2023-12-09,전남,월동배추,광주,93300.0
2023-12-09,전북,가을배추,광주,26992.0
2023-12-09,전북,가을배추,대전,39176.0
2023-12-09,전북,가을배추,부산,19600.0
2023-12-09,전북,가을배추,서울,198800.0
2023-12-09,충남,가을배추,대전,32200.0
2023-12-09,충남,가을배추,서울,3019.0
2023-12-09,충남,봄배추,광주,88700.0
2023-12-09,충북,가을배추,대구,32520.0
2023-12-09,충북,가을배추,대전,8256.0
2023-12-09,충북,가을배추,서울,6400.0
2023-12-11,강원,가을배추,광주,4608.0
2023-12-11,강원,가을배추,대전,9600.0
2023-12-11,강원,가을배추,부산,297030.7
2023-12-11,강원,가을배추,서울,83903.0
2023-12-11,강원,고냉지배추,부산,1452.0
2023-12-11,경기,가을배추,광주,4608.0
2023-12-11,경기,가을배추,대전,10497.0
2023-12-11,경기,가을배추,부산,87200.0
2023-12-11,경기,가을배추,서울,13680.0
2023-12-11,경기,고냉지배추,부산,9100.0
2023-12-11,경남,가을배추,광주,201300.0
2023-12-11,경남,가을배추,대구,13800.0
2023-12-11,경남,가을배추,부산,104846.7
2023-12-11,경남,가을배추,서울,84.0
2023-12-11,경북,가을배추,대구,56216.0
2023-12-11,경북,가을배추,대전,10.0
2023-12-11,경북,가을배추,부산,10860.08
2023-12-11,경북,가을배추,서울,4230.0
2023-12-11,경북,고냉지배추,부산,1922.96
2023-12-11,광주,가을배추,광주,213116.0
2023-12-11,광주,가을배추,대구,10816.0
2023-12-11,광주,가을배추,대전,19456.0
2023-12-11,광주,가을배추,부산,15852.55
2023-12-11,광주,봄배추,광주,494800.0
2023-12-11,대구,가을배추,대구,51423.0
2023-12-11,대구,가을배추,부산,846.0
2023-12-11,대전,가을배추,대전,77508.0
2023-12-11,부산,가을배추,부산,142246.12
2023-12-11,서울,가을배추,광주,381960.0
2023-12-11,서울,가을배추,대전,2688.0
2023-12-11,서울,가을배추,부산,960.0
2023-12-11,인천,봄배추,광주,97800.0
2023-12-11,전남,가을배추,광주,719288.0
2023-12-11,전남,가을배추,대구,1018576.0
2023-12-11,전남,가을배추,대전,539120.0
2023-12-11,전남,가을배추,부산,14260.5
2023-12-11,전남,가을배추,서울,3643324.0
2023-12-11,전남,고냉지배추,부산,25672.32
2023-12-11,전남,봄배추,광주,142600.0
2023-12-11,전남,월동배추,광주,281975.0
2023-12-11,전북,가을배추,광주,27020.0
2023-12-11,전북,가을배추,대구,9000.0
2023-12-11,전북,가을배추,부산,11200.0
2023-12-11,전북,가을배추,서울,99400.0
2023-12-11,제주,가을배추,서울,832.0
2023-12-11,충남,가을배추,대전,8092.0
2023-12-11,충남,가을배추,서울,25242.0
2023-12-11,충남,봄배추,광주,93300.0
2023-12-11,충북,가을배추,대구,96.0
2023-12-11,충북,가을배추,대전,35161.0
2023-12-11,충북,가을배추,서울,7.2
2023-12-11,충북,봄배추,광주,27400.0
2023-12-12,강원,가을배추,부산,83943.84
2023-12-12,강원,가을배추,서울,73678.75
2023-12-12,경기,가을배추,광주,5888.0
2023-12-12,경기,가을배추,대전,6406.0
2023-12-12,경기,가을배추,부산,75200.0
2023-12-12,경기,가을배추,서울,16468.0
2023-12-12,경기,고냉지배추,부산,3100.0
2023-12-12,경남,가을배추,광주,103100.0
2023-12-12,경남,가을배추,대구,900.0
2023-12-12,경남,가을배추,부산,41496.25
2023-12-12,경남,가을배추,서울,142.0
2023-12-12,경북,가을배추,대구,54344.0
2023-12-12,경북,가을배추,대전,9.0
2023-12-12,경북,가을배추,부산,1071.4
2023-12-12,경북,가을배추,서울,215879.0
2023-12-12,경북,월동배추,광주,86400.0
2023-12-12,광주,가을배추,광주,109124.0
2023-12-12,광주,가을배추,대전,3968.0
2023-12-12,광주,가을배추,부산,36221.12
2023-12-12,광주,봄배추,광주,53700.0
2023-12-12,대구,가을배추,대구,1352.0
2023-12-12,대구,가을배추,부산,1332.0
2023-12-12,대전,가을배추,대전,36900.0
2023-12-12,부산,가을배추,부산,34716.25
2023-12-12,서울,가을배추,광주,141504.0
2023-12-12,서울,가을배추,대전,2698.0
2023-12-12,서울,가을배추,부산,1024.0
2023-12-12,울산,가을배추,대구,24000.0
2023-12-12,전남,가을배추,광주,230756.0
2023-12-12,전남,가을배추,대구,531220.0
2023-12-12,전남,가을배추,대전,501648.0
2023-12-12,전남,가을배추,서울,3217736.0
2023-12-12,전남,고냉지배추,부산,16871.84
2023-12-12,전남,봄배추,광주,3000.0
2023-12-12,전남,월동배추,광주,212866.0
2023-12-12,전북,가을배추,광주,9536.0
2023-12-12,전북,가을배추,대전,1536.0
2023-12-12,전북,가을배추,부산,12400.0
2023-12-12,전북,봄배추,광주,640.0
2023-12-12,충남,가을배추,대전,128.0
2023-12-12,충남,가을배추,서울,16610.0
2023-12-12,충남,봄배추,광주,85700.0
2023-12-12,충북,가을배추,대전,28848.0
2023-12-13,강원,가을배추,광주,16768.0
2023-12-13,강원,가을배추,부산,68000.0
2023-12-13,강원,가을배추,서울,1620.0
2023-12-13,경기,가을배추,대전,5.0
2023-12-13,경기,가을배추,부산,59824.0
2023-12-13,경기,가을배추,서울,6500.0
2023-12-13,경기,고냉지배추,부산,4300.0
2023-12-13,경남,가을배추,광주,98400.0
2023-12-13,경남,가을배추,대구,560.0
2023-12-13,경남,가을배추,부산,115256.0
2023-12-13,경남,가을배추,서울,216.0
2023-12-13,경남,고냉지배추,부산,6080.0
2023-12-13,경북,가을배추,대구,14280.0
2023-12-13,경북,가을배추,대전,19.0
2023-12-13,경북,가을배추,부산,21908.0
2023-12-13,경북,가을배추,서울,100905.0
2023-12-13,경북,고냉지배추,부산,8163.89
2023-12-13,광주,가을배추,광주,44432.0
2023-12-13,광주,가을배추,대구,9536.0
2023-12-13,광주,가을배추,부산,8096.0
2023-12-13,광주,가을배추,서울,56.0
2023-12-13,광주,봄배추,광주,165300.0
2023-12-13,광주,월동배추,광주,1000.0
2023-12-13,대구,가을배추,광주,6400.0
2023-12-13,대구,가을배추,대구,1638.0
2023-12-13,대구,가을배추,부산,2072.0
2023-12-13,대전,가을배추,대전,30500.0
2023-12-13,부산,가을배추,부산,139854.12
2023-12-13,서울,가을배추,광주,241112.0
2023-12-13,서울,가을배추,대전,2374.0
2023-12-13,서울,가을배추,부산,2240.04
2023-12-13,전남,가을배추,광주,221456.0
2023-12-13,전남,가을배추,대구,254428.0
2023-12-13,전남,가을배추,대전,244140.0
2023-12-13,전남,가을배추,부산,34153.3
2023-12-13,전남,가을배추,서울,4012712.0
2023-12-13,전남,고냉지배추,부산,22929.16
2023-12-13,전남,봄배추,광주,148000.0
2023-12-13,전남,월동배추,광주,98000.0
2023-12-13,전북,가을배추,광주,15000.0
2023-12-13,전북,가을배추,부산,7200.0
2023-12-13,전북,가을배추,서울,319500.0
2023-12-13,제주,가을배추,서울,384.0
2023-12-13,충남,가을배추,대전,9964.0
2023-12-13,충남,가을배추,서울,4355.0
2023-12-13,충남,봄배추,광주,85700.0
2023-12-13,충북,가을배추,대전,4928.0
2023-12-13,충북,가을배추,서울,3584.0
2023-12-14,강원,가을배추,광주,98800.0
2023-12-14,강원,가을배추,대전,1536.0
2023-12-14,강원,가을배추,부산,70090.0
2023-12-14,강원,가을배추,서울,54867.25
2023-12-14,강원,고냉지배추,부산,11288.080000000002
2023-12-14,경기,가을배추,대전,15.0
2023-12-14,경기,가을배추,부산,21936.0
2023-12-14,경기,가을배추,서울,20420.0
2023-12-14,경기,고냉지배추,부산,1900.0
2023-12-14,경남,가을배추,광주,98000.0
2023-12-14,경남,가을배추,대구,18392.0
2023-12-14,경남,가을배추,부산,49394.25
2023-12-14,경남,가을배추,서울,124.0
2023-12-14,경북,가을배추,대구,84508.0
2023-12-14,경북,가을배추,대전,13.0
2023-12-14,경북,가을배추,부산,33246.76
2023-12-14,경북,가을배추,서울,8007.0
2023-12-14,경북,고냉지배추,부산,900.0
2023-12-14,경북,월동배추,광주,97900.0
2023-12-14,광주,가을배추,광주,500160.0
2023-12-14,광주,가을배추,대전,1856.0
2023-12-14,광주,가을배추,부산,24876.75
2023-12-14,광주,봄배추,광주,180400.0
2023-12-14,대구,가을배추,대구,9508.0
2023-12-14,대구,가을배추,부산,1770.0
2023-12-14,부산,가을배추,부산,235065.75
2023-12-14,서울,가을배추,광주,320.0
2023-12-14,서울,가을배추,대전,3784.0
2023-12-14,서울,가을배추,부산,2112.0
2023-12-14,전남,가을배추,광주,409832.0
2023-12-14,전남,가을배추,대구,309820.0
2023-12-14,전남,가을배추,대전,468968.0
2023-12-14,전남,가을배추,부산,85486.64
2023-12-14,전남,가을배추,서울,2836632.0
2023-12-14,전남,고냉지배추,부산,20711.75
2023-12-14,전남,봄배추,광주,105900.0
2023-12-14,전남,월동배추,광주,223500.0
2023-12-14,전북,가을배추,광주,17064.0
2023-12-14,전북,가을배추,대전,26900.0
2023-12-14,전북,가을배추,부산,9200.0
2023-12-14,충남,가을배추,서울,10517.0
2023-12-14,충남,봄배추,광주,85600.0
2023-12-14,충북,가을배추,대구,200.0
2023-12-14,충북,가을배추,대전,7040.0
2023-12-14,충북,가을배추,서울,4480.0
2023-12-15,강원,가을배추,광주,98500.0
2023-12-15,강원,가을배추,대전,9600.0
2023-12-15,강원,가을배추,부산,133600.0
2023-12-15,강원,가을배추,서울,35878.5
2023-12-15,경기,가을배추,광주,6400.0
2023-12-15,경기,가을배추,대전,3461.0
2023-12-15,경기,가을배추,부산,298400.0
2023-12-15,경기,가을배추,서울,20828.0
2023-12-15,경기,고냉지배추,부산,3300.0
2023-12-15,경남,가을배추,광주,214900.0
2023-12-15,경남,가을배추,대구,204.0
2023-12-15,경남,가을배추,부산,99460.25
2023-12-15,경남,가을배추,서울,130.0
2023-12-15,경북,가을배추,대구,14256.0
2023-12-15,경북,가을배추,대전,17.0
2023-12-15,경북,가을배추,부산,242.0
2023-12-15,경북,가을배추,서울,102757.0
2023-12-15,경북,월동배추,광주,89300.0
2023-12-15,광주,가을배추,광주,181596.0
2023-12-15,광주,가을배추,대전,4736.0
2023-12-15,광주,봄배추,광주,551900.0
2023-12-15,대구,가을배추,대구,20996.0
2023-12-15,대구,가을배추,부산,1608.0
2023-12-15,부산,가을배추,부산,134522.0
2023-12-15,서울,가을배추,광주,142864.0
2023-12-15,서울,가을배추,대전,111138.0
2023-12-15,서울,가을배추,부산,896.0
2023-12-15,전남,가을배추,광주,231272.0
2023-12-15,전남,가을배추,대구,979700.0
2023-12-15,전남,가을배추,대전,487304.0
2023-12-15,전남,가을배추,부산,19004.31
2023-12-15,전남,가을배추,서울,3828768.0
2023-12-15,전남,고냉지배추,광주,100.0
2023-12-15,전남,고냉지배추,부산,17214.4
2023-12-15,전남,봄배추,광주,157300.0
2023-12-15,전남,월동배추,광주,111900.0
2023-12-15,전북,가을배추,광주,9400.0
2023-12-15,전북,가을배추,대전,40200.0
2023-12-15,전북,가을배추,부산,15600.0
2023-12-15,전북,봄배추,광주,98000.0
2023-12-15,제주,가을배추,서울,15.0
2023-12-15,충남,가을배추,대전,768.0
2023-12-15,충남,가을배추,서울,3778.0
2023-12-15,충남,봄배추,광주,95200.0
2023-12-15,충북,가을배추,대구,52.0
2023-12-15,충북,가을배추,대전,8448.0
2023-12-15,충북,가을배추,서울,4874.8
2023-12-16,강원,가을배추,부산,155200.0
2023-12-16,강원,가을배추,서울,12672.0
2023-12-16,경기,가을배추,대전,20.0
2023-12-16,경기,가을배추,부산,52400.0
2023-12-16,경기,가을배추,서울,18388.0
2023-12-16,경기,고냉지배추,부산,4160.0
2023-12-16,경남,가을배추,광주,102300.0
2023-12-16,경남,가을배추,대구,500.0
2023-12-16,경남,가을배추,부산,42103.45
2023-12-16,경남,가을배추,서울,40.0
2023-12-16,경북,가을배추,대구,8256.0
2023-12-16,경북,가을배추,대전,978.0
2023-12-16,경북,가을배추,부산,22.1684
2023-12-16,경북,가을배추,서울,1619.0
2023-12-16,광주,가을배추,광주,10976.0
2023-12-16,광주,가을배추,대전,2560.0
2023-12-16,대구,가을배추,대구,1264.0
2023-12-16,대구,가을배추,부산,1894.0
2023-12-16,부산,가을배추,부산,72085.6
2023-12-16,서울,가을배추,광주,285312.0
2023-12-16,서울,가을배추,대전,5766.0
2023-12-16,서울,가을배추,부산,960.0
2023-12-16,전남,가을배추,광주,153264.0
2023-12-16,전남,가을배추,대구,214100.0
2023-12-16,전남,가을배추,대전,134236.0
2023-12-16,전남,가을배추,부산,12032.0
2023-12-16,전남,가을배추,서울,1228380.0
2023-12-16,전남,고냉지배추,부산,10761.54
2023-12-16,전남,월동배추,광주,181100.0
2023-12-16,전북,가을배추,광주,31500.0
2023-12-16,전북,가을배추,부산,8800.0
2023-12-16,제주,가을배추,대전,34800.0
2023-12-16,충남,가을배추,서울,2620.0
2023-12-16,충남,봄배추,광주,96400.0
2023-12-16,충북,가을배추,대전,8192.0
2023-12-18,강원,가을배추,부산,36800.0
2023-12-18,강원,가을배추,서울,64599.5
2023-12-18,경기,가을배추,대전,7.0
2023-12-18,경기,가을배추,부산,73200.0
2023-12-18,경기,가을배추,서울,13184.0
2023-12-18,경기,고냉지배추,부산,5000.0
2023-12-18,경남,가을배추,광주,99700.0
2023-12-18,경남,가을배추,대구,676.0
2023-12-18,경남,가을배추,부산,132615.0
2023-12-18,경남,가을배추,서울,118.0
2023-12-18,경북,가을배추,대구,728.0
2023-12-18,경북,가을배추,대전,11.0
2023-12-18,경북,가을배추,부산,104.0
2023-12-18,경북,가을배추,서울,100736.0
2023-12-18,경북,고냉지배추,부산,6002.81
2023-12-18,광주,가을배추,광주,124888.0
2023-12-18,광주,가을배추,부산,10000.0
2023-12-18,광주,가을배추,서울,139968.0
2023-12-18,광주,봄배추,광주,98400.0
2023-12-18,대구,가을배추,대구,932.0
2023-12-18,대구,가을배추,부산,1048.0
2023-12-18,대전,가을배추,대전,3072.0
2023-12-18,부산,가을배추,부산,127488.25
2023-12-18,서울,가을배추,광주,146576.0
2023-12-18,서울,가을배추,대전,4930.0
2023-12-18,서울,가을배추,부산,2496.0
2023-12-18,전남,가을배추,광주,173868.0
2023-12-18,전남,가을배추,대구,507000.0
2023-12-18,전남,가을배추,대전,449640.0
2023-12-18,전남,가을배추,부산,19581.68
2023-12-18,전남,가을배추,서울,4065404.0
2023-12-18,전남,고냉지배추,부산,3361.4
2023-12-18,전남,봄배추,광주,98400.0
2023-12-18,전남,월동배추,광주,101900.0
2023-12-18,전북,가을배추,광주,8676.0
2023-12-18,전북,가을배추,대전,136400.0
2023-12-18,전북,가을배추,부산,11200.0
2023-12-18,충남,가을배추,대전,576.0
2023-12-18,충남,가을배추,서울,765.0
2023-12-18,충북,가을배추,대전,13440.0
2023-12-18,충북,가을배추,서울,9856.0
2023-12-19,강원,가을배추,부산,78000.0
2023-12-19,강원,가을배추,서울,15808.0
2023-12-19,경기,가을배추,대전,4.0
2023-12-19,경기,가을배추,부산,652.725
2023-12-19,경기,가을배추,서울,14528.0
2023-12-19,경기,고냉지배추,부산,4100.0
2023-12-19,경남,가을배추,부산,141465.9
2023-12-19,경남,가을배추,서울,122.0
2023-12-19,경북,가을배추,대전,20.0
2023-12-19,경북,가을배추,부산,522.72
2023-12-19,경북,가을배추,서울,2443.0
2023-12-19,광주,가을배추,광주,168608.0
2023-12-19,광주,가을배추,대전,3584.0
2023-12-19,광주,봄배추,광주,55900.0
2023-12-19,대구,가을배추,대구,300.0
2023-12-19,대구,가을배추,부산,852.0
2023-12-19,부산,가을배추,부산,87804.25
2023-12-19,서울,가을배추,광주,832.0
2023-12-19,서울,가을배추,대전,4739.0
2023-12-19,서울,가을배추,부산,426.0
2023-12-19,전남,가을배추,광주,171736.0
2023-12-19,전남,가을배추,대전,165064.0
2023-12-19,전남,가을배추,서울,3230500.0
2023-12-19,전남,고냉지배추,부산,24547.2
2023-12-19,전남,봄배추,광주,98200.0
2023-12-19,전남,월동배추,광주,40200.0
2023-12-19,전북,가을배추,광주,13184.0
2023-12-19,전북,가을배추,대전,1600.0
2023-12-19,전북,가을배추,부산,9670.0
2023-12-19,충남,가을배추,대전,256.0
2023-12-19,충북,가을배추,대전,13440.0
2023-12-20,강원,가을배추,대전,14016.0
2023-12-20,강원,가을배추,부산,37600.0
2023-12-20,강원,가을배추,서울,190613.25
2023-12-20,경기,가을배추,대전,4880.0
2023-12-20,경기,가을배추,부산,49600.0
2023-12-20,경기,가을배추,서울,12737.0
2023-12-20,경기,고냉지배추,부산,3500.0
2023-12-20,경남,가을배추,광주,93100.0
2023-12-20,경남,가을배추,부산,87392.0
2023-12-20,경남,가을배추,서울,138.0
2023-12-20,경북,가을배추,대구,276.0
2023-12-20,경북,가을배추,대전,10.0
2023-12-20,경북,가을배추,부산,24.0
2023-12-20,경북,가을배추,서울,2672.0
2023-12-20,광주,가을배추,광주,41280.0
2023-12-20,광주,가을배추,대전,8768.0
2023-12-20,광주,봄배추,광주,45000.0
2023-12-20,광주,월동배추,광주,4000.0
2023-12-20,대구,가을배추,대구,1340.0
2023-12-20,대구,가을배추,부산,1750.0
2023-12-20,부산,가을배추,부산,99499.0
2023-12-20,서울,가을배추,광주,2048.0
2023-12-20,서울,가을배추,대전,7811.0
2023-12-20,서울,가을배추,부산,5120.0
2023-12-20,전남,가을배추,광주,275200.0
2023-12-20,전남,가을배추,대구,38400.0
2023-12-20,전남,가을배추,대전,224576.0
2023-12-20,전남,가을배추,부산,82413.68000000001
2023-12-20,전남,가을배추,서울,1629892.0
2023-12-20,전남,고냉지배추,부산,30943.370000000003
2023-12-20,전남,봄배추,광주,197200.0
2023-12-20,전북,가을배추,광주,14720.0
2023-12-20,전북,가을배추,대전,2112.0
2023-12-20,충남,가을배추,대전,2112.0
2023-12-20,충남,가을배추,서울,62.0
2023-12-20,충북,가을배추,대전,22656.0
2023-12-20,충북,가을배추,서울,6.21
2023-12-21,강원,가을배추,부산,55200.0
2023-12-21,강원,가을배추,서울,18630.0
2023-12-21,경기,가을배추,대전,8197.0
2023-12-21,경기,가을배추,서울,17280.0
2023-12-21,경기,고냉지배추,부산,3200.0
2023-12-21,경남,가을배추,광주,86800.0
2023-12-21,경남,가을배추,대구,160.0
2023-12-21,경남,가을배추,부산,82013.95
2023-12-21,경남,가을배추,서울,82.0
2023-12-21,경북,가을배추,대구,196.0
2023-12-21,경북,가을배추,대전,9.0
2023-12-21,경북,가을배추,서울,805.0
2023-12-21,광주,가을배추,광주,169488.0
2023-12-21,광주,가을배추,대전,3200.0
2023-12-21,광주,봄배추,광주,370900.0
2023-12-21,대구,가을배추,대구,1072.0
2023-12-21,대구,가을배추,부산,1816.0
2023-12-21,부산,가을배추,부산,84750.0
2023-12-21,서울,가을배추,광주,576.0
2023-12-21,서울,가을배추,대전,5121.0
2023-12-21,서울,가을배추,부산,2752.0
2023-12-21,서울,월동배추,광주,98800.0
2023-12-21,전남,가을배추,광주,338796.0
2023-12-21,전남,가을배추,대구,774652.0
2023-12-21,전남,가을배추,대전,363460.0
2023-12-21,전남,가을배추,서울,4580724.0
2023-12-21,전남,고냉지배추,부산,33757.44
2023-12-21,전남,봄배추,광주,191400.0
2023-12-21,전남,월동배추,광주,93600.0
2023-12-21,전북,가을배추,광주,28112.0
2023-12-21,전북,가을배추,대전,1536.0
2023-12-21,충남,봄배추,광주,84100.0
2023-12-21,충북,가을배추,대전,16896.5
2023-12-22,강원,가을배추,대전,9088.0
2023-12-22,강원,가을배추,부산,68000.0
2023-12-22,강원,가을배추,서울,21465.0
2023-12-22,경기,가을배추,대전,649.0
2023-12-22,경기,가을배추,부산,184800.0
2023-12-22,경기,가을배추,서울,14400.0
2023-12-22,경기,고냉지배추,부산,7700.0
2023-12-22,경남,가을배추,부산,36501.75
2023-12-22,경남,가을배추,서울,130.0
2023-12-22,경북,가을배추,대전,8.0
2023-12-22,경북,가을배추,부산,1761.58
2023-12-22,경북,가을배추,서울,102133.0
2023-12-22,광주,가을배추,광주,113553.0
2023-12-22,광주,가을배추,대전,1600.0
2023-12-22,광주,봄배추,광주,86300.0
2023-12-22,대구,가을배추,대구,2233.0
2023-12-22,대구,가을배추,부산,1066.0
2023-12-22,부산,가을배추,부산,123086.25
2023-12-22,서울,가을배추,광주,142240.0
2023-12-22,서울,가을배추,대전,1350.0
2023-12-22,서울,가을배추,부산,6144.0
2023-12-22,전남,가을배추,광주,178152.0
2023-12-22,전남,가을배추,대구,51776.0
2023-12-22,전남,가을배추,대전,259412.0
2023-12-22,전남,가을배추,부산,95164.5
2023-12-22,전남,가을배추,서울,3283904.0
2023-12-22,전남,고냉지배추,부산,19194.0
2023-12-22,전남,봄배추,광주,98100.0
2023-12-22,전남,월동배추,광주,90900.0
2023-12-22,전북,가을배추,광주,28800.0
2023-12-22,전북,가을배추,대전,1792.0
2023-12-22,전북,가을배추,부산,80.0
2023-12-22,충남,가을배추,대전,1088.0
2023-12-22,충북,가을배추,대전,7808.0
2023-12-23,강원,가을배추,부산,132800.0
2023-12-23,강원,가을배추,서울,19176.75
2023-12-23,경기,가을배추,대전,3975.0
2023-12-23,경기,가을배추,서울,3376.0
2023-12-23,경기,고냉지배추,부산,7400.0
2023-12-23,경남,가을배추,부산,25753.25
2023-12-23,경남,가을배추,서울,93.0
2023-12-23,경북,가을배추,대구,124.0
2023-12-23,경북,가을배추,대전,16.0
2023-12-23,경북,가을배추,부산,128.0
2023-12-23,경북,가을배추,서울,1192.0
2023-12-23,광주,가을배추,광주,29104.0
2023-12-23,광주,가을배추,대전,1792.0
2023-12-23,광주,가을배추,부산,28255.77
2023-12-23,광주,봄배추,광주,137200.0
2023-12-23,대구,가을배추,대구,3268.0
2023-12-23,대구,가을배추,부산,830.0
2023-12-23,부산,가을배추,부산,44643.159999999996
2023-12-23,서울,가을배추,광주,448.0
2023-12-23,서울,가을배추,대전,63336.0
2023-12-23,서울,가을배추,부산,6147.0
2023-12-23,전남,가을배추,광주,274808.0
2023-12-23,전남,가을배추,대구,96700.0
2023-12-23,전남,가을배추,대전,93380.0
2023-12-23,전남,가을배추,서울,1424988.0
2023-12-23,전남,고냉지배추,부산,29797.56
2023-12-23,전남,봄배추,광주,8000.0
2023-12-23,전북,가을배추,광주,23168.0
2023-12-23,전북,가을배추,대전,2496.0
2023-12-23,전북,가을배추,부산,2.0
2023-12-23,충남,가을배추,대전,384.0
2023-12-23,충북,가을배추,대전,4992.0
2023-12-23,충북,가을배추,서울,3840.0
2023-12-25,강원,가을배추,대전,5632.0
