날짜,도매지역,총거래물량,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2),일 최심신적설(cm)
2020-10-26,광주,1255904.0,12.592895021645022,6.863338293650793,19.92912833694084,0.0,0.0,3.483358585858586,1.3120878427128426,69.563529491342,9.26883207070707,8.001778228715729,0.0
2020-10-27,광주,1484941.0,13.377431908369408,7.419072420634921,20.62410624098124,0.0,0.0,3.190589375901876,1.20055284992785,73.16751172438671,8.688492514430015,7.408096951659451,0.0
2020-10-28,광주,1390998.0,14.303411345598846,9.718133116883116,20.04688492063492,0.0784920634920634,0.0,4.48749053030303,1.8926470057720055,61.34648178210679,5.804775432900433,6.355334641053391,0.0
2020-10-29,광주,1527852.0,11.10367379148629,5.373344155844156,17.849156295093795,0.000965909090909,0.0,3.902929743867244,1.7176781204906204,54.00217848124098,8.938152056277056,7.75829788961039,0.0
2020-10-30,광주,771400.0,11.548420815295817,5.485188492063492,18.69180284992785,0.0014204545454545,0.0034090909090909,3.7266549422799424,1.647716901154401,61.46301181457432,9.148213383838383,7.86966332972583,0.0
2020-10-31,광주,1095640.0,12.442926587301589,6.514329455266956,18.76239448051948,0.0036785714285714,0.0,3.6162049062049055,1.5217861652236653,66.50479843073593,8.063069985569985,7.281802444083694,0.0
2020-11-01,광주,1307692.0,13.002282647907649,10.504333513708511,15.08421672077922,3.901847447691198,4.44424558080808,3.7069313672438673,1.4805055014430013,83.91230744949495,0.7357305194805195,1.9963530393217892,0.0
2020-11-02,광주,1519744.0,11.820731421356422,6.87433621933622,17.022977092352093,1.5384113455988455,1.2222348484848484,4.340892857142857,1.6002187049062049,65.66066964285714,6.072003968253968,6.336825847763348,0.0
2020-11-03,광주,1351492.0,7.277561327561328,3.5452475649350648,11.117092803030303,0.3753104707792207,0.2916477272727272,7.163795544733045,3.2637545093795093,49.61967803030303,8.57978851010101,7.623471590909091,0.0
2020-11-04,광주,1163632.0,6.098265241702742,1.2829369588744588,12.258872204184703,0.0,0.0,4.959244227994228,2.172225378787879,47.46405167748918,9.545576749639247,8.348619453463204,0.0
2020-11-05,광주,1099568.0,9.291869137806636,1.4622145562770563,16.43734172077922,0.0075,0.0,3.119182449494949,1.2816896645021645,55.82005005411256,7.779842622655122,7.0731259469696965,0.0
2020-11-06,광주,1700824.0,13.030097853535354,9.413107864357864,16.838887536075035,0.4863429383116883,0.0438392857142857,2.833744137806638,1.1103454184704185,66.17020247113997,0.7951325757575758,2.880897005772006,0.0
2020-11-07,광주,682548.0,14.360210137085136,9.872223575036076,20.240856782106786,0.0418749999999999,0.006875,4.7983130411255415,1.9308098845598844,67.7329843073593,6.770888798701299,6.160592261904762,0.0
2020-11-08,광주,1201942.0,10.402630772005772,5.490620941558442,16.129083694083693,0.0,0.0,6.09507665945166,2.8232584776334777,46.92681682900433,9.200334145021644,7.661159406565656,0.0
2020-11-09,광주,1721336.0,7.247867965367965,1.972600559163059,12.220637626262626,0.0400625,0.0,5.267786796536797,2.283187229437229,42.62300505050505,8.658669282106782,7.232713564213564,0.0
2020-11-10,광주,1607960.0,8.30446563852814,3.1709866522366523,14.2820193001443,0.0079545454545454,0.0,4.428372113997114,1.7489087301587305,54.23907151875902,9.316966991341992,7.471851957070707,0.0
2020-11-11,광주,1725384.0,8.73724522005772,2.519566197691198,16.468536255411255,0.0,0.0,2.9999751984126983,1.256635101010101,58.84596320346321,9.31878427128427,7.25575468975469,0.0
2020-11-12,광주,1233804.0,10.062383658008658,3.418218344155844,18.282530663780665,0.0,0.0,2.922921626984127,1.1289276695526695,64.04034992784993,9.223681006493509,7.137483721139971,0.0
2020-11-13,광주,1419216.0,11.096775342712842,5.007705176767677,18.595651154401157,0.0,0.0,3.462644751082251,1.3586372655122656,68.55750225468975,8.282755681818182,6.259243235930736,0.0
2020-11-14,광주,638236.0,11.540879329004328,5.802392676767677,18.968368055555555,0.0,0.0,3.601308621933622,1.3961300505050505,72.68072871572872,6.9042640692640695,6.159872113997114,0.0
2020-11-15,광주,1577211.0,11.786093975468976,6.697399891774892,18.48513888888889,0.0142187499999999,0.0015625,3.503007756132756,1.2524445346320348,74.42966179653679,7.72837031024531,6.132845463564213,0.0
2020-11-16,광주,2516186.0,12.554155393217894,6.931203102453103,19.2294237012987,0.16125,0.0710069444444444,3.761128697691198,1.4362878787878788,72.00810470779221,7.383659812409812,5.982159045815296,0.0
2020-11-17,광주,2310158.25,15.458481691919191,10.586391594516597,20.379223935786435,0.903348033910534,1.2277218614718617,3.7330257936507936,1.5274797077922078,77.58078959235209,2.755353535353535,3.8530325577200575,0.0
2020-11-18,광주,1634728.0,17.82016955266955,14.124721771284271,21.155588474025976,2.5147858495671,3.108046987734488,4.97852858946609,2.1952917568542567,86.81132305194805,1.0646969696969697,2.709802173520924,0.0
2020-11-19,광주,930189.0,16.80963383838384,11.25356240981241,21.676720328282823,5.54784108946609,31.345805375180376,8.04297664141414,4.016968344155844,85.44461534992784,0.2813356782106782,1.030438988095238,0.0
2020-11-20,광주,834244.0,7.625659271284271,4.405062229437229,11.489920634920637,0.6484573863636364,0.034090909090909,6.025533008658009,3.36854797979798,70.53826073232324,2.9665760281385283,2.9638887987012987,0.0
2020-11-21,광주,1838968.0,8.025089285714285,1.4763559704184703,13.532237103174603,0.3634435876623376,0.0745535714285714,4.594262265512265,1.8811823593073596,71.6010055916306,5.396431277056277,5.283598665223665,0.0
2020-11-22,광주,2062756.0,8.45183667027417,5.627661886724387,10.868516865079364,3.152254283910534,2.5065318362193363,5.586434884559885,2.357683531746032,78.86561056998556,0.1891238275613275,1.6238054202741703,0.0
2020-11-23,광주,2286544.0,4.733807720057721,1.4056939935064936,8.94586534992785,0.03125,0.0511363636363636,5.021705447330447,2.5646559343434343,59.28157196969697,7.703287337662338,6.042226821789322,0.0
2020-11-24,광주,2183896.0,5.413545725108225,1.417862103174603,10.85498015873016,0.0553125,0.0,3.674877344877345,1.568720238095238,55.20757846320347,4.689896284271285,5.129873917748918,0.0
2020-11-25,광주,2848007.0,6.367104527417028,1.5147876082251082,12.135081168831167,0.0,0.0,4.402906295093795,1.822304743867244,59.4794466991342,8.023475378787879,6.246098169191919,0.0
2020-11-26,광주,3512118.0,7.2852633477633475,3.512564935064935,12.408352272727273,0.3153469967532467,0.2005965909090909,3.723311237373738,1.5996207611832614,65.81186868686869,5.41622113997114,5.042781069624819,0.0
2020-11-27,광주,3036145.0,6.60793244949495,3.113226461038961,10.293230068542568,0.139028409090909,0.20125,6.269738906926407,2.839090909090909,61.5116590007215,3.33103354978355,3.901349116161616,0.0
