날짜,지역,배추가격,물가지수,배추 수입량,무가격,공급량
2022-03-10,서울,9800,106.1,0.0,9800,2740686.5
2022-03-11,서울,10400,106.1,0.0,10400,2529039.5
2022-03-12,서울,10945,106.1,0.0,10945,2564520.5
2022-03-13,서울,10172,106.1,0.0,10172,2296663.2
2022-03-14,서울,9400,106.1,0.0,9400,2175376.0
2022-03-15,서울,9800,106.1,0.0,9800,1909608.0
2022-03-16,서울,10000,106.1,0.0,10000,1823386.5
2022-03-17,서울,10000,106.1,0.0,10000,1638593.1
2022-03-18,서울,10000,106.1,0.0,10000,1517365.1
2022-03-19,서울,11490,106.1,0.0,11490,1395618.9
2022-03-20,서울,11445,106.1,0.0,11445,1354935.6
2022-03-21,서울,11400,106.1,0.0,11400,1290708.6
2022-03-22,서울,12000,106.1,0.0,12000,1252033.1
2022-03-23,서울,10600,106.1,0.0,10600,1197076.4
2022-03-24,서울,11000,106.1,0.0,11000,1141752.2
2022-03-25,서울,11000,106.1,0.0,11000,1124167.2
2022-03-26,서울,11509,106.1,0.0,11509,1075985.0
2022-03-27,서울,11554,106.1,0.0,11554,1080188.1
2022-03-28,서울,11600,106.1,0.0,11600,1066877.5
2022-03-29,서울,10400,106.1,0.0,10400,1100014.0
2022-03-30,서울,11000,106.1,0.0,11000,1096812.2
2022-03-31,서울,11000,106.1,0.0,11000,1112490.1
2022-04-01,서울,11000,106.83,0.0,11000,1124147.8
2022-04-02,서울,12509,106.83,0.0,12509,1190943.1
2022-04-03,서울,12054,106.83,0.0,12054,1208222.9
2022-04-04,서울,11600,106.83,0.0,11600,1265872.8
2022-04-05,서울,10400,106.83,0.0,10400,1269260.0
2022-04-06,서울,11000,106.83,0.0,11000,1316739.5
2022-04-07,서울,11000,106.83,0.0,11000,1315228.2
2022-04-08,서울,11000,106.83,0.0,11000,1368532.0
2022-04-09,서울,11545,106.83,0.0,11545,1363049.0
2022-04-10,서울,11272,106.83,0.0,11272,1405970.8
2022-04-11,서울,11000,106.83,0.0,11000,1405067.0
2022-04-12,서울,11600,106.83,0.0,11600,1453858.8
2022-04-13,서울,11200,106.83,0.0,11200,1460502.8
2022-04-14,서울,12000,106.83,0.0,12000,1517003.9
2022-04-15,서울,11400,106.83,0.0,11400,1563602.5
2022-04-16,서울,12545,106.83,0.0,12545,1685991.5
2022-04-17,서울,12272,106.83,0.0,12272,1719749.4
2022-04-18,서울,12000,106.83,0.0,12000,1776678.1
2022-04-19,서울,11600,106.83,0.0,11600,1793027.1
2022-04-20,서울,12000,106.83,0.0,12000,1864483.8
2022-04-21,서울,12000,106.83,0.0,12000,1859441.8
2022-04-22,서울,12600,106.83,0.0,12600,1928689.9
2022-04-23,서울,12545,106.83,0.0,12545,1956084.8
2022-04-24,서울,12272,106.83,0.0,12272,2064019.0
2022-04-25,서울,12000,106.83,0.0,12000,2093361.0
2022-04-26,서울,11800,106.83,0.0,11800,2225097.2
2022-04-27,서울,11800,106.83,0.0,11800,2267857.2
2022-04-28,서울,11200,106.83,0.0,11200,2403381.2
2022-04-29,서울,12000,106.83,0.0,12000,2432132.2
2022-04-30,서울,1090,106.83,0.0,1090,2563225.0
2022-05-01,서울,6545,107.5,0.0,6545,2588821.2
2022-05-02,서울,12000,107.5,0.0,12000,2760468.8
2022-05-03,서울,12000,107.5,0.0,12000,2739143.5
2022-05-04,서울,13000,107.5,0.0,13000,2899283.5
2022-05-05,서울,2200,107.5,0.0,2200,2871964.0
2022-05-06,서울,13200,107.5,0.0,13200,3033992.5
2022-05-07,서울,10045,107.5,0.0,10045,3027704.0
2022-05-08,서울,10722,107.5,0.0,10722,3187716.0
2022-05-09,서울,11400,107.5,0.0,11400,3177059.5
2022-05-10,서울,11500,107.5,0.0,11500,3330203.5
2022-05-11,서울,12000,107.5,0.0,12000,3325510.5
2022-05-12,서울,11800,107.5,0.0,11800,3468267.5
2022-05-13,서울,11900,107.5,0.0,11900,3443952.8
2022-05-14,서울,8454,107.5,0.0,8454,3604206.2
2022-05-15,서울,9727,107.5,0.0,9727,3567434.0
2022-05-16,서울,11000,107.5,0.0,11000,3729321.5
2022-05-17,서울,10000,107.5,0.0,10000,3652286.2
2022-05-18,서울,10400,107.5,0.0,10400,3802033.5
2022-05-19,서울,10400,107.5,0.0,10400,3724099.0
2022-05-20,서울,10600,107.5,0.0,10600,3845242.5
2022-05-21,서울,10181,107.5,0.0,10181,3770337.8
2022-05-22,서울,10090,107.5,0.0,10090,3890645.0
2022-05-23,서울,10000,107.5,0.0,10000,3846903.8
2022-05-24,서울,10000,107.5,0.0,10000,3947943.8
2022-05-25,서울,9400,107.5,0.0,9400,3935465.2
2022-05-26,서울,8400,107.5,0.0,8400,4032165.0
2022-05-27,서울,9400,107.5,0.0,9400,4034737.5
2022-05-28,서울,9909,107.5,0.0,9909,4124349.0
2022-05-29,서울,9454,107.5,0.0,9454,4117764.5
2022-05-30,서울,9000,107.5,0.0,9000,4196202.0
2022-05-31,서울,9400,107.5,0.0,9400,4161250.8
2022-06-01,서울,10833,108.21,0.0,10833,4210511.0
2022-06-02,서울,10000,108.21,0.0,10000,4230366.5
2022-06-03,서울,10000,108.21,0.0,10000,4290948.5
2022-06-04,서울,11525,108.21,0.0,11525,4326848.5
2022-06-05,서울,11150,108.21,0.0,11150,4395413.0
2022-06-06,서울,10775,108.21,0.0,10775,4377520.5
2022-06-07,서울,10400,108.21,0.0,10400,4459811.5
2022-06-08,서울,10200,108.21,0.0,10200,4557280.0
2022-06-09,서울,9400,108.21,0.0,9400,4643991.0
2022-06-10,서울,9400,108.21,0.0,9400,4682475.0
2022-06-11,서울,10654,108.21,0.0,10654,4742968.5
2022-06-12,서울,9927,108.21,0.0,9927,4765031.5
2022-06-13,서울,9200,108.21,0.0,9200,4814353.5
2022-06-14,서울,10600,108.21,0.0,10600,4829294.0
2022-06-15,서울,10600,108.21,0.0,10600,4861517.5
2022-06-16,서울,10400,108.21,0.0,10400,4913449.0
2022-06-17,서울,10600,108.21,0.0,10600,4944016.5
2022-06-18,서울,9418,108.21,0.0,9418,4995532.0
2022-06-19,서울,9509,108.21,0.0,9509,4997875.0
2022-06-20,서울,9600,108.21,0.0,9600,5036475.5
2022-06-21,서울,10400,108.21,0.0,10400,5029103.5
2022-06-22,서울,10800,108.21,0.0,10800,5057581.5
2022-06-23,서울,11400,108.21,0.0,11400,5054169.0
2022-06-24,서울,10600,108.21,0.0,10600,5031394.5
2022-06-25,서울,11418,108.21,0.0,11418,5030901.0
2022-06-26,서울,10509,108.21,0.0,10509,5087197.5
2022-06-27,서울,9600,108.21,0.0,9600,5135557.0
2022-06-28,서울,9000,108.21,0.0,9000,5174930.5
2022-06-29,서울,8600,108.21,0.0,8600,5289880.0
2022-06-30,서울,12000,108.21,0.0,12000,5334196.5
2022-07-01,서울,11400,108.73,74.0,11400,5345741.0
2022-07-02,서울,16763,108.73,74.0,16763,5247675.0
2022-07-03,서울,13581,108.73,74.0,13581,5276605.0
2022-07-04,서울,10400,108.73,74.0,10400,5176738.0
2022-07-05,서울,11200,108.73,74.0,11200,5216996.0
2022-07-06,서울,11800,108.73,74.0,11800,5132780.5
2022-07-07,서울,12200,108.73,74.0,12200,5176738.5
2022-07-08,서울,11200,108.73,74.0,11200,5085074.0
2022-07-09,서울,12418,108.73,74.0,12418,5133164.5
2022-07-10,서울,12509,108.73,74.0,12509,5026669.5
2022-07-11,서울,12600,108.73,74.0,12600,5104013.0
2022-07-12,서울,15400,108.73,74.0,15400,4954011.0
2022-07-13,서울,13200,108.73,74.0,13200,5033479.5
2022-07-14,서울,15400,108.73,74.0,15400,4912530.0
2022-07-15,서울,15600,108.73,74.0,15600,4996592.0
2022-07-16,서울,19618,108.73,74.0,19618,4905639.0
2022-07-17,서울,19709,108.73,74.0,19709,4985340.5
2022-07-18,서울,19800,108.73,74.0,19800,4919087.0
2022-07-19,서울,20200,108.73,74.0,20200,4925109.5
2022-07-20,서울,21600,108.73,74.0,21600,4850832.5
2022-07-21,서울,20800,108.73,74.0,20800,4936821.5
2022-07-22,서울,22800,108.73,74.0,22800,4864300.5
2022-07-23,서울,21981,108.73,74.0,21981,4931504.0
2022-07-24,서울,22890,108.73,74.0,22890,4898044.0
2022-07-25,서울,23800,108.73,74.0,23800,5015500.0
2022-07-26,서울,26400,108.73,74.0,26400,4963268.5
2022-07-27,서울,24000,108.73,74.0,24000,5036833.5
2022-07-28,서울,21400,108.73,74.0,21400,4967199.0
2022-07-29,서울,19200,108.73,74.0,19200,5063605.5
2022-07-30,서울,23163,108.73,74.0,23163,4984195.5
2022-07-31,서울,21981,108.73,74.0,21981,5004326.0
2022-08-01,서울,20800,108.63,781.7,20800,4861122.0
2022-08-02,서울,18800,108.63,781.7,18800,4996969.0
2022-08-03,서울,18000,108.63,781.7,18000,4986079.5
2022-08-04,서울,19200,108.63,781.7,19200,5079483.5
2022-08-05,서울,17600,108.63,781.7,17600,5034368.5
2022-08-06,서울,24927,108.63,781.7,24927,5113669.5
2022-08-07,서울,22063,108.63,781.7,22063,5030188.0
2022-08-08,서울,19200,108.63,781.7,19200,5079113.0
2022-08-09,서울,18800,108.63,781.7,18800,4969479.0
2022-08-10,서울,20000,108.63,781.7,20000,5015190.5
2022-08-11,서울,20200,108.63,781.7,20200,4974897.5
2022-08-12,서울,17800,108.63,781.7,17800,5062702.5
2022-08-13,서울,20700,108.63,781.7,20700,5009188.5
2022-08-14,서울,19200,108.63,781.7,19200,5106242.5
2022-08-15,서울,17700,108.63,781.7,17700,5079186.5
2022-08-16,서울,16200,108.63,781.7,16200,5194662.0
2022-08-17,서울,17400,108.63,781.7,17400,5092069.0
2022-08-18,서울,16400,108.63,781.7,16400,5135378.0
2022-08-19,서울,16800,108.63,781.7,16800,5152417.5
2022-08-20,서울,17309,108.63,781.7,17309,5255746.5
2022-08-21,서울,16854,108.63,781.7,16854,5247219.0
2022-08-22,서울,16400,108.63,781.7,16400,5260421.0
2022-08-23,서울,16800,108.63,781.7,16800,5298834.0
2022-08-24,서울,16800,108.63,781.7,16800,5262720.5
2022-08-25,서울,17800,108.63,781.7,17800,5307335.5
2022-08-26,서울,18800,108.63,781.7,18800,5360647.0
2022-08-27,서울,19727,108.63,781.7,19727,5450879.5
2022-08-28,서울,22363,108.63,781.7,22363,5524128.0
2022-08-29,서울,25000,108.63,781.7,25000,5611938.0
2022-08-30,서울,25800,108.63,781.7,25800,5583769.0
2022-08-31,서울,27800,108.63,781.7,27800,5633134.5
2022-09-01,서울,31400,108.82,1081.8,31400,5657260.0
2022-09-02,서울,30800,108.82,1081.8,30800,5791295.5
2022-09-03,서울,30454,108.82,1081.8,30454,5796158.5
2022-09-04,서울,33727,108.82,1081.8,33727,5920161.5
2022-09-05,서울,37000,108.82,1081.8,37000,5879935.0
2022-09-06,서울,39000,108.82,1081.8,39000,5874389.0
2022-09-07,서울,42000,108.82,1081.8,42000,5847757.0
2022-09-08,서울,40000,108.82,1081.8,40000,6032081.5
2022-09-09,서울,36838,108.82,1081.8,36838,5978644.0
2022-09-10,서울,37028,108.82,1081.8,37028,6376530.5
2022-09-11,서울,37219,108.82,1081.8,37219,6262431.5
2022-09-12,서울,37409,108.82,1081.8,37409,6455416.0
2022-09-13,서울,37600,108.82,1081.8,37600,6222045.5
2022-09-14,서울,38800,108.82,1081.8,38800,6430806.0
2022-09-15,서울,37400,108.82,1081.8,37400,6258362.5
2022-09-16,서울,37200,108.82,1081.8,37200,6437205.5
2022-09-17,서울,28309,108.82,1081.8,28309,6191336.0
2022-09-18,서울,33854,108.82,1081.8,33854,6287635.5
2022-09-19,서울,39400,108.82,1081.8,39400,6105316.0
2022-09-20,서울,42600,108.82,1081.8,42600,6297289.5
2022-09-21,서울,36800,108.82,1081.8,36800,6189748.0
2022-09-22,서울,37000,108.82,1081.8,37000,6331032.5
2022-09-23,서울,33800,108.82,1081.8,33800,6391294.0
2022-09-24,서울,27400,108.82,1081.8,27400,6562715.0
2022-09-25,서울,28400,108.82,1081.8,28400,6542985.5
2022-09-26,서울,29400,108.82,1081.8,29400,6566865.5
2022-09-27,서울,27800,108.82,1081.8,27800,6582361.5
2022-09-28,서울,25800,108.82,1081.8,25800,6613851.5
2022-09-29,서울,24000,108.82,1081.8,24000,6597884.0
2022-09-30,서울,24200,108.82,1081.8,24200,6575226.5
2022-10-01,서울,23250,109.16,92.4,23250,6584751.0
2022-10-02,서울,25500,109.16,92.4,25500,6606692.5
2022-10-03,서울,27750,109.16,92.4,27750,6592589.5
2022-10-04,서울,30000,109.16,92.4,30000,6589739.5
2022-10-05,서울,29600,109.16,92.4,29600,6606993.5
2022-10-06,서울,21000,109.16,92.4,21000,6592214.5
2022-10-07,서울,18800,109.16,92.4,18800,6659098.5
2022-10-08,서울,18125,109.16,92.4,18125,6814714.5
2022-10-09,서울,17750,109.16,92.4,17750,6937440.5
2022-10-10,서울,17375,109.16,92.4,17375,6901864.0
2022-10-11,서울,17000,109.16,92.4,17000,6973686.5
2022-10-12,서울,13000,109.16,92.4,13000,7167840.0
2022-10-13,서울,12800,109.16,92.4,12800,7237751.0
2022-10-14,서울,11000,109.16,92.4,11000,7404153.0
2022-10-15,서울,12072,109.16,92.4,12072,7396353.5
2022-10-16,서울,11436,109.16,92.4,11436,7516025.5
2022-10-17,서울,10800,109.16,92.4,10800,7442393.5
2022-10-18,서울,10400,109.16,92.4,10400,7570140.5
2022-10-19,서울,9600,109.16,92.4,9600,7612673.5
2022-10-20,서울,9400,109.16,92.4,9400,7867692.0
2022-10-21,서울,9000,109.16,92.4,9000,8046595.5
2022-10-22,서울,9581,109.16,92.4,9581,8270432.0
2022-10-23,서울,9490,109.16,92.4,9490,8354760.0
2022-10-24,서울,9400,109.16,92.4,9400,8549287.0
2022-10-25,서울,9000,109.16,92.4,9000,8631155.0
2022-10-26,서울,9000,109.16,92.4,9000,8916774.0
2022-10-27,서울,9400,109.16,92.4,9400,9048426.0
2022-10-28,서울,8600,109.16,92.4,8600,9346290.0
2022-10-29,서울,9127,109.16,92.4,9127,9429053.0
2022-10-30,서울,8763,109.16,92.4,8763,9629723.0
2022-10-31,서울,8400,109.16,92.4,8400,9725685.0
2022-11-01,서울,8600,109.07,0.0,8600,9880909.0
2022-11-02,서울,7200,109.07,0.0,7200,9990038.0
2022-11-03,서울,8300,109.07,0.0,8300,10140543.0
2022-11-04,서울,8300,109.07,0.0,8300,10268298.0
2022-11-05,서울,8472,109.07,0.0,8472,10419114.0
2022-11-06,서울,8336,109.07,0.0,8336,10592503.0
2022-11-07,서울,8200,109.07,0.0,8200,10723871.0
2022-11-08,서울,8300,109.07,0.0,8300,10910837.0
2022-11-09,서울,7800,109.07,0.0,7800,10999054.0
2022-11-10,서울,8000,109.07,0.0,8000,11163456.0
2022-11-11,서울,8000,109.07,0.0,8000,11189654.0
2022-11-12,서울,7400,109.07,0.0,7400,11312851.0
2022-11-13,서울,7400,109.07,0.0,7400,11167670.0
2022-11-14,서울,7400,109.07,0.0,7400,11244862.0
2022-11-15,서울,7800,109.07,0.0,7800,11054017.0
2022-11-16,서울,7400,109.07,0.0,7400,11221077.0
2022-11-17,서울,7000,109.07,0.0,7000,11147388.0
2022-11-18,서울,8200,109.07,0.0,8200,11242152.0
2022-11-19,서울,7345,109.07,0.0,7345,11193488.0
2022-11-20,서울,7072,109.07,0.0,7072,11247870.0
2022-11-21,서울,6800,109.07,0.0,6800,11124596.0
2022-11-22,서울,7200,109.07,0.0,7200,11109949.0
2022-11-23,서울,6400,109.07,0.0,6400,10864261.0
2022-11-24,서울,6400,109.07,0.0,6400,10763560.0
2022-11-25,서울,6400,109.07,0.0,6400,10572946.0
2022-11-26,서울,6581,109.07,0.0,6581,10547120.0
2022-11-27,서울,6490,109.07,0.0,6490,10530421.0
2022-11-28,서울,6400,109.07,0.0,6400,10550763.0
2022-11-29,서울,6200,109.07,0.0,6200,10289252.0
2022-11-30,서울,5800,109.07,0.0,5800,10199685.0
2022-12-01,서울,6400,109.26,0.0,6400,9988467.0
2022-12-02,서울,5581,109.26,0.0,5581,9937893.0
2022-12-03,서울,5987,109.26,0.0,5987,9504522.0
2022-12-04,서울,6393,109.26,0.0,6393,9111512.0
2022-12-05,서울,6800,109.26,0.0,6800,8602836.0
2022-12-06,서울,5200,109.26,0.0,5200,8237614.5
2022-12-07,서울,5400,109.26,0.0,5400,7674804.5
2022-12-08,서울,5400,109.26,0.0,5400,7149969.0
2022-12-09,서울,5400,109.26,0.0,5400,6748727.0
2022-12-10,서울,6763,109.26,0.0,6763,6316272.5
2022-12-11,서울,6081,109.26,0.0,6081,6069611.5
2022-12-12,서울,5400,109.26,0.0,5400,5635247.5
2022-12-13,서울,5200,109.26,0.0,5200,5402814.5
2022-12-14,서울,5000,109.26,0.0,5000,4930866.0
2022-12-15,서울,5000,109.26,0.0,5000,4708322.0
2022-12-16,서울,5000,109.26,0.0,5000,4220021.0
2022-12-17,서울,6218,109.26,0.0,6218,4050707.2
2022-12-18,서울,6309,109.26,0.0,6309,3693691.2
2022-12-19,서울,6400,109.26,0.0,6400,3562132.8
2022-12-20,서울,6800,109.26,0.0,6800,3309485.0
2022-12-21,서울,6800,109.26,0.0,6800,3310301.0
2022-12-22,서울,7000,109.26,0.0,7000,3075788.8
2022-12-23,서울,6200,109.26,0.0,6200,3047683.2
2022-12-24,서울,7745,109.26,0.0,7745,2735040.8
2022-12-25,서울,7972,109.26,0.0,7972,2808955.8
2022-12-26,서울,8200,109.26,0.0,8200,2824852.2
2022-12-27,서울,6800,109.26,0.0,6800,3008147.2
2022-12-28,서울,5400,109.26,0.0,5400,3037839.8
2022-12-29,서울,5400,109.26,0.0,5400,3211044.0
2022-12-30,서울,6000,109.26,0.0,6000,3173345.5
2022-12-31,서울,7090,109.26,0.0,7090,3334749.0
2023-01-01,서울,6545,110.07,0.0,6545,3253220.0
2023-01-02,서울,6000,110.07,0.0,6000,3392299.0
2023-01-03,서울,6400,110.07,0.0,6400,3308532.0
2023-01-04,서울,6600,110.07,0.0,6600,3444325.2
2023-01-05,서울,6400,110.07,0.0,6400,3350044.0
2023-01-06,서울,6000,110.07,0.0,6000,3458674.5
2023-01-07,서울,6309,110.07,0.0,6309,3366757.8
2023-01-08,서울,5854,110.07,0.0,5854,3433722.2
2023-01-09,서울,5400,110.07,0.0,5400,3343514.2
2023-01-10,서울,5200,110.07,0.0,5200,3406295.2
2023-01-11,서울,5000,110.07,0.0,5000,3339061.2
2023-01-12,서울,5200,110.07,0.0,5200,3388003.8
2023-01-13,서울,5000,110.07,0.0,5000,3322927.0
2023-01-14,서울,6000,110.07,0.0,6000,3190557.0
2023-01-15,서울,6000,110.07,0.0,6000,2993816.5
2023-01-16,서울,6000,110.07,0.0,6000,2936487.5
2023-01-17,서울,5200,110.07,0.0,5200,2826354.2
2023-01-18,서울,5800,110.07,0.0,5800,2883956.0
2023-01-19,서울,5000,110.07,0.0,5000,2790087.5
2023-01-20,서울,5000,110.07,0.0,5000,2802143.5
2023-01-21,서울,6057,110.07,0.0,6057,2705105.2
2023-01-22,서울,5942,110.07,0.0,5942,2730012.8
2023-01-23,서울,5828,110.07,0.0,5828,2684330.5
2023-01-24,서울,5714,110.07,0.0,5714,2720927.5
2023-01-25,서울,5600,110.07,0.0,5600,2684415.8
2023-01-26,서울,7800,110.07,0.0,7800,2758604.2
2023-01-27,서울,7600,110.07,0.0,7600,2710299.2
2023-01-28,서울,7772,110.07,0.0,7772,2766018.2
2023-01-29,서울,7886,110.07,0.0,7886,2806673.0
2023-01-30,서울,8000,110.07,0.0,8000,2946720.2
2023-01-31,서울,7800,110.07,0.0,7800,3046997.0
2023-02-01,서울,8200,110.33,0.0,8200,3141810.2
2023-02-02,서울,7000,110.33,0.0,7000,3173379.2
2023-02-03,서울,6200,110.33,0.0,6200,3239008.0
2023-02-04,서울,7509,110.33,0.0,7509,3282049.5
2023-02-05,서울,6754,110.33,0.0,6754,3345302.2
2023-02-06,서울,6000,110.33,0.0,6000,3345523.0
2023-02-07,서울,6200,110.33,0.0,6200,3388228.5
2023-02-08,서울,6200,110.33,0.0,6200,3369584.2
2023-02-09,서울,6600,110.33,0.0,6600,3392405.0
2023-02-10,서울,6200,110.33,0.0,6200,3327878.2
2023-02-11,서울,6618,110.33,0.0,6618,3271596.5
2023-02-12,서울,6809,110.33,0.0,6809,3141500.8
2023-02-13,서울,7000,110.33,0.0,7000,3158550.8
2023-02-14,서울,7200,110.33,0.0,7200,2996760.0
2023-02-15,서울,7600,110.33,0.0,7600,3038379.2
2023-02-16,서울,7800,110.33,0.0,7800,2857151.2
2023-02-17,서울,7000,110.33,0.0,7000,2891788.2
2023-02-18,서울,7090,110.33,0.0,7090,2684415.8
2023-02-19,서울,7145,110.33,0.0,7145,2704017.8
2023-02-20,서울,7200,110.33,0.0,7200,2463529.8
2023-02-21,서울,7000,110.33,0.0,7000,2565142.5
2023-02-22,서울,6600,110.33,0.0,6600,2382033.0
2023-02-23,서울,7400,110.33,0.0,7400,2508907.8
2023-02-24,서울,7200,110.33,0.0,7200,2329127.8
2023-02-25,서울,6900,110.33,0.0,6900,2449735.5
2023-02-26,서울,7250,110.33,0.0,7250,2280100.5
2023-02-27,서울,7600,110.33,0.0,7600,2370511.5
2023-02-28,서울,7400,110.33,0.0,7400,2259553.0
2023-03-01,서울,8141,110.52,0.0,8141,2311096.5
2023-03-02,서울,7200,110.52,0.0,7200,2158842.8
2023-03-03,서울,7400,110.52,0.0,7400,2138484.2
2023-03-04,서울,10254,110.52,0.0,10254,2034018.6
2023-03-05,서울,9527,110.52,0.0,9527,2021343.4
2023-03-06,서울,8800,110.52,0.0,8800,1898914.1
2023-03-07,서울,8800,110.52,0.0,8800,1873958.1
2023-03-08,서울,8800,110.52,0.0,8800,1725175.9
2023-03-09,서울,9200,110.52,0.0,9200,1688270.5
2023-03-10,서울,8800,110.52,0.0,8800,1565403.0
2023-03-11,서울,9681,110.52,0.0,9681,1495233.9
2023-03-12,서울,9340,110.52,0.0,9340,1386544.4
2023-03-13,서울,9000,110.52,0.0,9000,1303162.5
2023-03-14,서울,7800,110.52,0.0,7800,1278183.9
2023-03-15,서울,8200,110.52,0.0,8200,1271219.0
2023-03-16,서울,7600,110.52,0.0,7600,1252094.9
2023-03-17,서울,9000,110.52,0.0,9000,1246488.4
2023-03-18,서울,10381,110.52,0.0,10381,1248381.8
2023-03-19,서울,9290,110.52,0.0,9290,1248955.4
2023-03-20,서울,8200,110.52,0.0,8200,1263246.2
2023-03-21,서울,8800,110.52,0.0,8800,1264125.1
2023-03-22,서울,9000,110.52,0.0,9000,1290580.4
2023-03-23,서울,9200,110.52,0.0,9200,1286285.4
2023-03-24,서울,8600,110.52,0.0,8600,1307563.2
2023-03-25,서울,10200,110.52,0.0,10200,1320185.8
2023-03-26,서울,8700,110.52,0.0,8700,1387994.5
2023-03-27,서울,7200,110.52,0.0,7200,1416338.2
2023-03-28,서울,8800,110.52,0.0,8800,1478608.8
2023-03-29,서울,8200,110.52,0.0,8200,1500424.1
2023-03-30,서울,8200,110.52,0.0,8200,1554900.0
2023-03-31,서울,8800,110.52,0.0,8800,1582741.5
2023-04-01,서울,10254,110.77,0.0,10254,1625288.9
2023-04-02,서울,11027,110.77,0.0,11027,1646012.2
2023-04-03,서울,11800,110.77,0.0,11800,1676552.1
2023-04-04,서울,11800,110.77,0.0,11800,1697607.2
2023-04-05,서울,12200,110.77,0.0,12200,1723164.4
2023-04-06,서울,12200,110.77,0.0,12200,1755859.2
2023-04-07,서울,12800,110.77,0.0,12800,1818312.9
2023-04-08,서울,10800,110.77,0.0,10800,1882081.5
2023-04-09,서울,11800,110.77,0.0,11800,1951513.8
2023-04-10,서울,12800,110.77,0.0,12800,1918481.8
2023-04-11,서울,11600,110.77,0.0,11600,1967642.4
2023-04-12,서울,11600,110.77,0.0,11600,1930369.9
2023-04-13,서울,11200,110.77,0.0,11200,1985263.9
2023-04-14,서울,12800,110.77,0.0,12800,1993729.1
2023-04-15,서울,11472,110.77,0.0,11472,2058783.2
2023-04-16,서울,11336,110.77,0.0,11336,2077539.2
2023-04-17,서울,11200,110.77,0.0,11200,2203064.2
2023-04-18,서울,11800,110.77,0.0,11800,2217195.0
2023-04-19,서울,11800,110.77,0.0,11800,2340236.2
2023-04-20,서울,10800,110.77,0.0,10800,2366406.0
2023-04-21,서울,11600,110.77,0.0,11600,2537994.5
2023-04-22,서울,11800,110.77,0.0,11800,2552010.2
2023-04-23,서울,11800,110.77,0.0,11800,2705077.0
2023-04-24,서울,11800,110.77,0.0,11800,2689715.5
2023-04-25,서울,11800,110.77,0.0,11800,2842037.0
2023-04-26,서울,11600,110.77,0.0,11600,2833658.8
2023-04-27,서울,12200,110.77,0.0,12200,2997655.5
2023-04-28,서울,12600,110.77,0.0,12600,2978670.0
2023-04-29,서울,11175,110.77,0.0,11175,3096729.5
2023-04-30,서울,12050,110.77,0.0,12050,3031368.5
2023-05-01,서울,12925,111.13,0.0,12925,3167009.5
2023-05-02,서울,13800,111.13,0.0,13800,3136046.8
2023-05-03,서울,13400,111.13,0.0,13400,3246521.5
2023-05-04,서울,12800,111.13,0.0,12800,3200835.8
2023-05-05,서울,9287,111.13,0.0,9287,3291117.5
2023-05-06,서울,9925,111.13,0.0,9925,3235954.2
2023-05-07,서울,10562,111.13,0.0,10562,3372604.8
2023-05-08,서울,11200,111.13,0.0,11200,3407621.2
2023-05-09,서울,10800,111.13,0.0,10800,3587471.8
2023-05-10,서울,11100,111.13,0.0,11100,3487530.8
2023-05-11,서울,10300,111.13,0.0,10300,3599106.2
2023-05-12,서울,10700,111.13,0.0,10700,3515892.0
2023-05-13,서울,7436,111.13,0.0,7436,3641385.0
2023-05-14,서울,9618,111.13,0.0,9618,3582376.8
2023-05-15,서울,11800,111.13,0.0,11800,3740904.0
2023-05-16,서울,13000,111.13,0.0,13000,3682751.8
2023-05-17,서울,11200,111.13,0.0,11200,3822829.8
2023-05-18,서울,11400,111.13,0.0,11400,3747926.5
2023-05-19,서울,11600,111.13,0.0,11600,3829605.8
2023-05-20,서울,8127,111.13,0.0,8127,3796944.8
2023-05-21,서울,8763,111.13,0.0,8763,3982800.5
2023-05-22,서울,9400,111.13,0.0,9400,3945165.2
2023-05-23,서울,9600,111.13,0.0,9600,4113455.8
2023-05-24,서울,8800,111.13,0.0,8800,4082260.5
2023-05-25,서울,7600,111.13,0.0,7600,4243931.5
2023-05-26,서울,9000,111.13,0.0,9000,4222972.5
2023-05-27,서울,6493,111.13,0.0,6493,4358578.5
2023-05-28,서울,7462,111.13,0.0,7462,4335071.5
2023-05-29,서울,8431,111.13,0.0,8431,4450050.0
2023-05-30,서울,9400,111.13,0.0,9400,4434649.0
2023-05-31,서울,10400,111.13,0.0,10400,4536517.0
2023-06-01,서울,11800,111.16,16.3,11800,4525089.0
2023-06-02,서울,11000,111.16,16.3,11000,4555846.0
2023-06-03,서울,6345,111.16,16.3,6345,4546354.0
2023-06-04,서울,8072,111.16,16.3,8072,4623308.5
2023-06-05,서울,9800,111.16,16.3,9800,4599162.5
2023-06-06,서울,6733,111.16,16.3,6733,4689838.5
2023-06-07,서울,10400,111.16,16.3,10400,4680847.5
2023-06-08,서울,11000,111.16,16.3,11000,4781132.5
2023-06-09,서울,10800,111.16,16.3,10800,4779474.0
2023-06-10,서울,6227,111.16,16.3,6227,4846686.5
2023-06-11,서울,8213,111.16,16.3,8213,4819853.5
2023-06-12,서울,10200,111.16,16.3,10200,4882535.0
2023-06-13,서울,10400,111.16,16.3,10400,4877301.0
2023-06-14,서울,9200,111.16,16.3,9200,4971628.5
2023-06-15,서울,11200,111.16,16.3,11200,4968459.5
2023-06-16,서울,11400,111.16,16.3,11400,5058033.5
